time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-8.669438812765915e-08,-8.321918781755561e-08,10.003736921046826,6.283040120834148,9.535538709037894e-05,0.0,-8.112498999911783e-06,-9.912937641296653e-06,0.12455781428336897,-0.007761708870008881,0.004592269197730587,0.0,445.0231292749226,445.39876359896766,444.35350226229724,443.7169307202016
0.12000000000000001,-4.004719820691419e-06,-5.81634784784312e-06,10.015451340206189,6.282465945583997,0.0005843962371887557,0.0,-0.00016470026785966987,-0.0002371176257361726,0.2658997279134337,-0.013455535334439845,0.014456752725182074,0.0,448.87493634124183,449.67448902402583,450.66306949577887,450.20280993185065
0.18,-2.859619049912154e-05,-3.66725605268234e-05,10.033461596990279,6.282100671697382,0.0010511224148208598,0.0,-0.0007251817050499867,-0.0008455332375804815,0.33442394994247554,0.005616516877996232,-0.010962056049516168,0.0,428.36841916381286,426.20173911941896,425.6652184045939,427.29401661681175
0.23999999999999996,-9.442691432984904e-05,-0.00011212401049260848,10.059991974700296,6.282359657292858,0.0002332039479000514,0.0,-0.001381967106298129,-0.001633781238873204,0.5498428377710779,0.0015803322535068065,-0.019592337123423866,0.0,472.2120259763645,471.54603842657303,472.779400894602,472.4682891464824
0.3,-0.00017796441126419565,-0.00022925393148799273,10.099031145541492,6.282511141437526,6.282460821984603,0.0,-0.001278765469992808,-0.002255972676920855,0.7513518110813512,0.0043497634732715925,-0.009541874247633458,0.0,469.1374280322005,469.9171418569928,467.05016755059216,467.26603101874105
0.36000000000000004,-0.00023746417111112535,-0.00037724542312738785,10.147098923050605,6.283045634859089,6.281740112561199,0.0,-0.0006392450261697576,-0.0026351903777477015,0.8508381781954913,0.0167449369740656,-0.017476249945541936,0.0,437.732305446428,437.07173561546773,436.74228627631345,437.7746477641146
0.4200000000000001,-0.0002399606360364036,-0.0005343932568085794,10.202334171187337,0.0007975027960087644,6.280354450636551,0.0,0.0006833949619973758,-0.0024982684739797644,0.9902257829253657,0.01326826085809607,-0.03775625587290027,0.0,450.7451568327455,449.103357263902,450.1647915032984,449.8833118486521
0.48000000000000015,-0.00012583927275353055,-0.0006627504436668587,10.26658526974323,0.001846113918749559,6.277706725568169,0.0,0.0033876829802325396,-0.0016767996958461865,1.1513278415581802,0.024787760491858976,-0.061610728147977356,0.0,459.05426689008345,457.15648308854037,455.1770355779234,456.0977953201789
0.5400000000000001,0.0002035079427905191,-0.0007200566613893421,10.338454298474996,0.003199218339975829,6.273895274730952,0.0,0.007968607143353141,-8.98297710240966e-05,1.2442067709255462,0.01765641637366759,-0.06765345491608367,0.0,436.18137772266766,435.6734524453557,436.32681385496113,435.73115341845494
0.6000000000000002,0.0008823610634113089,-0.0006576848792530079,10.41543168717596,0.004067857290785071,6.2697157395416685,0.0,0.015065028358485335,0.002264583861282756,1.3216148869220696,0.0072099610776649335,-0.07400363845711139,0.0,431.133495768097,430.59280508522505,432.0666169006714,431.1849903730237
0.6600000000000003,0.0021006582126242477,-0.0004300760089729373,10.49914321154379,0.004674134388725548,6.266012375997933,0.0,0.025978025418434525,0.005378804941239297,1.4685850493553887,0.015342772446546594,-0.04444919883439088,0.0,452.5099036005078,454.8795778113503,452.59360840805135,453.24751521927
0.7200000000000003,0.0040228988992801135,-7.733697003939839e-06,10.590179928172505,0.005331971620715414,6.263411090617808,0.0,0.038361897396818015,0.008780710735907013,1.5658382762702838,0.0003275087231480005,-0.041251700350080016,0.0,439.53304886936206,439.7968692489379,437.36314478453465,436.11077827383883
0.7800000000000004,0.0067544212047018085,0.0006331259378717878,10.687715453500573,0.00587676422284833,6.260998223475557,0.0,0.0529415821469665,0.01261422025315735,1.6851715684491508,0.02249133803578205,-0.03821722875378488,0.0,444.9770143071028,445.22450008643654,444.8860673429366,446.6969050129592
0.8400000000000004,0.010400811562933125,0.0015172437543611397,10.791941673170829,0.007213931306676358,6.258450627251868,0.0,0.06884752862726266,0.016993119652612722,1.7888719135278868,0.021872531256789344,-0.05268742831303804,0.0,441.8250857753753,440.6294894103586,440.63943900725184,440.58831279938505
0.9000000000000005,0.015089672329728724,0.0027011051522279183,10.903654964584666,0.008212318361342952,6.2554121501912245,0.0,0.08777859693914615,0.02259588758974708,1.9346585496875066,0.003300533512796927,-0.0468357459183231,0.0,454.79552927524753,455.26237224092677,454.43685613113774,452.9457441153649
0.9600000000000005,0.020943444512247493,0.004227878286264017,11.022819149955799,0.00823899845086995,6.252519498215669,0.0,0.10763369758508491,0.028307233812807045,2.037293873295044,-0.005986249391672789,-0.05111256982944214,0.0,442.0111131503306,441.6570913842465,441.50859917188495,440.7417655316766
1.0200000000000005,0.028108324970061885,0.0061118322309771465,11.150036758610241,0.008284380119730983,6.249759158873779,0.0,0.13150955050512408,0.034473975040676216,2.2029769026222272,0.011650319413014174,-0.03736884059385311,0.0,461.455294683801,462.5376676029464,459.9646707265543,461.3592038430417
1.0800000000000005,0.03674305478131632,0.008365707006890793,11.286545630148453,0.00935019866956921,6.247632436649738,0.0,0.15654143947720056,0.040750775069560326,2.347023284052709,0.02781278908939061,-0.03185280389431685,0.0,455.32139183574606,455.76193284729624,454.65414133934365,455.9471120537826
1.1400000000000006,0.04691322242813769,0.011019855685125306,11.43136459312885,0.01092865599318582,6.24575715488179,0.0,0.1826558041624984,0.04789173459965738,2.4799850004281905,0.023113715752463,-0.030084748982174066,0.0,451.8289374727641,451.97112891489985,453.57951057388055,453.2021143421416
1.2000000000000006,0.05871943319827841,0.014144132315079144,11.584928535349649,0.012284570261162031,6.24392200189385,0.0,0.21107180214994373,0.05639846132034518,2.638448496342559,0.021547963037052226,-0.031607289148011475,0.0,461.06394188573984,460.9433657121926,461.1377562735882,461.01407059241325
1.2600000000000007,0.0723560438513859,0.017835362690430675,11.750117334209806,0.013579164543654265,6.241893370473912,0.0,0.2436963287857116,0.06679208165762221,2.8672841797421564,0.02163372160621969,-0.03862663057809138,0.0,482.66590656056553,482.135504543969,482.7787826065126,482.78521851234973
1.3200000000000007,0.08794164907168832,0.02216212344582211,11.927603334517439,0.014773049176093345,6.23975503345862,0.0,0.27605656414879437,0.07756886502697101,3.0484332267459227,0.016179141766933032,-0.03024962088221493,0.0,468.7060067739341,469.3560928752172,470.70134052834555,470.27897863678976
1.3800000000000008,0.10543268708735783,0.027134160410898625,12.114068776331072,0.016269137126649014,6.238529577311027,0.0,0.3071164623401803,0.0882940526833762,3.1667474570218728,0.03834866636617344,-0.005769296845662001,0.0,450.78959376298764,452.76340989201753,450.77382999170203,452.56189885890217
1.4400000000000008,0.12498240106843117,0.03285187637878563,12.311534853501675,0.019065727637497254,6.2384446060987155,0.0,0.3445322349572017,0.10260470717662601,3.4147354910944783,0.05942584883728985,0.006113903531457568,0.0,490.7600355541195,491.64131403447874,489.6725898574927,491.2390446889169
1.5000000000000009,0.14660619085763946,0.03942943769624474,12.520119735969379,0.022592833018463487,6.239809444741267,0.0,0.37613764810705913,0.11701367694778217,3.5377132764316754,0.057472328906291115,0.044031252754146426,0.0,454.39203382141227,457.42176758029586,454.90832223880665,454.7541880912112
1.560000000000001,0.17007033445335107,0.04693618828793172,12.735644277123379,0.025885672329355458,6.242408862428475,0.0,0.4057119018606619,0.1335520828420918,3.6460979069886457,0.049117855812472834,0.04186986964674426,0.0,452.2441070655807,452.07098232674036,451.4996212381573,450.8270102023172
1.620000000000001,0.19522853078356653,0.0554856537868911,12.957040495304955,0.02888104542965042,6.2452064990870735,0.0,0.43261230434659736,0.15172026240547407,3.7334938093865535,0.05148566774924229,0.05475566225682736,0.0,444.6752961889954,445.7309413778903,446.3794754469975,446.5742195049803
1.680000000000001,0.22192142612072863,0.0651719907338813,13.183180143605998,0.031478120708794854,6.248879238303527,0.0,0.4567956098670605,0.17143831473344795,3.8042633932078127,0.01694817278211737,0.07172183391257074,0.0,440.076298682425,441.4811450843126,443.03738843117566,440.18929106632413
1.740000000000001,0.24994625151086022,0.07604649187967352,13.412334670460758,0.03295933771690507,6.25384146242774,0.0,0.47692665827046804,0.19115950585399227,3.834132021066459,0.03685918634670077,0.09862483336270451,0.0,426.9643054576944,429.2591525752531,428.11179597511193,429.8028615886692
1.8000000000000012,0.2790923747588365,0.08814985231009535,13.643707622259488,0.034655490127031285,6.260254801562727,0.0,0.49401904083866205,0.21247524740683535,3.878163732995138,-0.0006023228095847887,0.11970294629357918,0.0,432.60130161341533,434.3827548877599,434.7262878716706,431.5758693749164
1.8600000000000012,0.3091324418869137,0.10154956394990214,13.877519755103805,0.035073049529438904,6.267612151515763,0.0,0.5066321592709406,0.23419806385010167,3.9154665823206596,0.01891027555548255,0.1278966633877738,0.0,430.3350146812517,431.04217397636495,431.3537924906079,432.9985048388866
1.9200000000000013,0.3398454534398931,0.11640810034000149,14.11765483665563,0.03617791391051117,6.275654695405812,0.0,0.5162302250978281,0.2611914895591044,4.088448322348066,0.01740382310172809,0.14412689078491825,0.0,473.5934919227401,474.8554202929377,473.0059286125082,472.8898124984282
1.9800000000000013,0.37091011017145076,0.13269764935695952,14.362306306407897,0.03695620344922901,0.0013411232344182622,0.0,0.5185141004019214,0.28187419455624096,4.066691157321651,0.0021741911959050923,0.15443845859720365,0.0,411.57529439469124,412.5092896085752,415.5039324536377,414.1663921144044
2.0400000000000014,0.4019505792795151,0.15032464434489282,14.607952538164652,0.03793667253247435,0.01032789173444204,0.0,0.5152890269822075,0.30574606642351193,4.121328484849053,0.03544818364738935,0.13830601095007516,0.0,438.9878282364144,437.6682750943986,436.9531231528902,439.7184814763053
2.1000000000000014,0.4326228900394012,0.16941785231070922,14.857081164534494,0.041000082521821746,0.019119238338980438,0.0,0.5062906680061873,0.33094521058457876,4.182727196869773,0.07145944985845334,0.15927450456067446,0.0,439.57691807614907,441.3312094432325,439.8631753420162,442.8370962290008
2.1600000000000015,0.4624249923458469,0.19039638482636867,15.117233273072534,0.0454752459294383,0.02841321671769581,0.0,0.4858797348933128,0.3688704825642059,4.487824650599147,0.08019944909490123,0.14429198272040283,0.0,513.843604248883,512.7993389676207,512.1691957421906,512.7939862436716
2.2200000000000015,0.4911317175500719,0.2131921440723124,15.383169908191114,0.0500316277103785,0.037028739675252886,0.0,0.4703800855943148,0.39134046159727964,4.377135474753227,0.06566559990935152,0.14215585919135432,0.0,386.0607983050334,385.88182985878575,386.36575920897815,384.99829603682105
2.2800000000000016,0.518670803950279,0.23754836964660328,15.64539481920414,0.05438248245547328,0.045202214527437334,0.0,0.4468677364970642,0.4208899674786931,4.363706697946625,0.08354196122846051,0.1204530204034906,0.0,419.96193031494096,418.0930946211082,417.7539424044016,419.31430049476756
2.3400000000000016,0.5443660797513216,0.2641060669525692,15.913142516326218,0.05938166974197401,0.05216402469379755,0.0,0.4088478053470385,0.4649033416749032,4.560383862397318,0.08287198916900491,0.10527380270748823,0.0,484.16340218807085,483.0306747128696,484.49895251103703,484.45360622740884
2.4000000000000017,0.5680007568039307,0.2929901863183355,16.185522331506306,0.06479143092619388,0.05954790175204838,0.0,0.3783986416065959,0.4983310200891799,4.51904837059576,0.10176167996168838,0.14528176050611713,0.0,410.39356834087283,413.9438698254462,409.34676764497135,411.03187676074117
2.4600000000000017,0.5894019628860461,0.32427157373880633,16.45995727652601,0.07111036735860932,0.0679693357426503,0.0,0.3341111387140667,0.5449910328533183,4.628246198733721,0.11160973908009497,0.12804569224286425,0.0,460.01424425600874,458.66465154020887,459.3666303619463,460.15621030006474
2.520000000000002,0.6081946515331701,0.35825550452492316,16.737744000741195,0.07760737309679921,0.0756142670456681,0.0,0.29164139495416713,0.5883794742150824,4.6311984308823835,0.10063313773900055,0.12612580183602326,0.0,427.19788276823743,427.0496599728943,427.34538194041295,426.41938894555705
2.580000000000002,0.6241651294751628,0.3950965504409347,17.017481381309075,0.08392804168609036,0.08324019126761772,0.0,0.23999708756426866,0.6402245512014854,4.6930080154353355,0.11340141732800395,0.12897498435343294,0.0,445.6226201708671,445.87016167578105,446.19633277527936,447.2471668309596
2.640000000000002,0.6367446004874648,0.43531717308708723,17.302584703318256,0.09141956128923212,0.09092735871991309,0.0,0.17855671251758531,0.701165093862824,4.809793433557148,0.14127850216053206,0.1263529399034314,0.0,463.88589666445074,463.6941754665934,463.23121434084834,465.4313952135195
2.700000000000002,0.6456288518259817,0.47920340198484646,17.593018214154686,0.10013986478992098,0.09848872904958306,0.0,0.11688485178703374,0.7625023457128081,4.87088417759977,0.15241563679348108,0.12535502323325526,0.0,447.9438877580396,447.8770456864218,448.0093530531578,448.9335288942753
2.760000000000002,0.6504667784449941,0.5271423181223283,17.889061200668127,0.10948580072367786,0.10615431480492443,0.0,0.0436360174453415,0.8363697445726878,4.996445741938297,0.16173392265504236,0.13217671229149927,0.0,468.7093838002518,469.2532406714092,468.6733939042309,469.41864206422395
2.820000000000002,0.6507473547486435,0.5797101320967589,18.192569239508437,0.1192680509175581,0.11405530596937563,0.0,-0.03505210272390875,0.9168379135527581,5.11967814781947,0.1655216799507713,0.130678504179167,0.0,470.45335456961766,470.3521989506194,469.2526742535919,469.57040674811935
2.880000000000002,0.6460033914097596,0.6374536592204058,18.50458212262534,0.12921801166557767,0.12167734603635161,0.0,-0.12384471216653398,1.0089352647693637,5.279712318526116,0.1664466966154984,0.11852179308397379,0.0,483.0830761058401,482.17865899575816,482.4069324506482,482.50067253750706
2.940000000000002,0.6363965958142555,0.7002740251100907,18.821066322540013,0.1387173082712314,0.12928226223681882,0.0,-0.19700957857596635,1.0859012552729088,5.269531423093933,0.1324942645127658,0.13951516326924157,0.0,430.97305859935733,432.75897422535684,432.9511729991268,430.1082784249357
3.000000000000002,0.6214942556231052,0.7686851196271325,19.14269835034279,0.14655563246028347,0.13730357955252792,0.0,-0.3005488148065942,1.195209437404616,5.450328893970659,0.12664689526256734,0.11830018663435579,0.0,492.530497274677,490.97308834461256,490.9940131576875,490.5738182558334
3.0600000000000023,0.6009205552751322,0.8430671165068956,19.47001031528369,0.1536322035915232,0.14479857425214426,0.0,-0.3858669820568862,1.2848063210971958,5.459719480825536,0.0883118584555257,0.13563385351430818,0.0,440.31424541436024,441.76027746324064,442.81401047169123,439.6604241950332
3.1200000000000023,0.5747780606877602,0.9232648465609948,19.799938438121153,0.15864385063645958,0.1532572479368719,0.0,-0.4862975482169097,1.3888529098386668,5.5371781311678845,0.07165314582656675,0.14994758996474034,0.0,462.20393557365367,463.3482931451481,464.8023698460697,463.50004406548663
3.1800000000000024,0.5429986423287386,1.0092238103933786,20.130919334574102,0.16267294369011687,0.162674338048034,0.0,-0.5737799828589307,1.4767631200409381,5.495419774877006,0.05615086935996879,0.1681749002576177,0.0,426.1466705717765,427.72631739930995,426.6920022624291,425.3697675331266
3.2400000000000024,0.505280537164738,1.1010329318353669,20.46251348571937,0.1658196064947024,0.17339305559496143,0.0,-0.6844290365172743,1.5837347278011642,5.557044367521093,0.04375368318498467,0.1940019388092347,0.0,458.56296003880635,460.6393469351955,461.52320265483496,460.54517220334276
3.3000000000000025,0.4601330688804739,1.199845582335734,20.800954119231427,0.16863453767618086,0.185029295970482,0.0,-0.8216173752699196,1.7100936834349625,5.723015114145387,0.052587096556292214,0.19380803883151546,0.0,493.06272276101674,493.08102090154694,493.27434912585306,493.92740472940676
3.3600000000000025,0.407648737751288,1.3052606789141554,21.14325090804667,0.17213348441838594,0.196951038513836,0.0,-0.9288349810082119,1.8039620302438697,5.686652505966405,0.067832107032457,0.2070049765225795,0.0,432.31146076433987,433.4617956092053,432.0323694930748,433.31853003657
3.4200000000000026,0.3485870515748162,1.4163079189232404,21.483038272691804,0.17608607316293323,0.20911065916001448,0.0,-1.0408933125283517,1.8978805655433746,5.639376214133342,0.061648632739451,0.19214880141364127,0.0,430.462321971606,429.2446618123089,429.747515072896,429.2263214351735
3.4800000000000026,0.28271555111284175,1.532950123306078,21.819430976847823,0.17969012812189522,0.22074054656444808,0.0,-1.1557548439435963,1.9904321130742775,5.573586334788448,0.05670312863659057,0.19699570520750992,0.0,423.9508576751692,424.4057744333468,423.73680786166494,423.3140956902322
